name,effect,attack
B21-44401-1122-12677.wav,NoFX,22491
B12-38300-1111-00079.wav,NoFX,21168
G73-76612-1121-27144.wav,NoFX,22050
B41-38205-1122-12915.wav,NoFX,22491
G73-59404-1122-27734.wav,NoFX,22050
B22-30102-1111-00211.wav,NoFX,22050
G91-72608-1121-27374.wav,NoFX,22932
B12-30102-1111-00055.wav,NoFX,21168
G83-65410-1121-27272.wav,NoFX,23814
B33-50407-1121-12267.wav,NoFX,22932
G91-50300-1122-27951.wav,NoFX,21609
B31-47404-1121-12212.wav,NoFX,22050
G93-74610-1111-21214.wav,NoFX,23373
G61-64600-1122-27522.wav,NoFX,22491
B21-45402-1111-00198.wav,NoFX,21609
G83-40100-1122-27847.wav,NoFX,23814
G61-40100-1122-27457.wav,NoFX,22050
G83-63408-1121-27270.wav,NoFX,22491
B13-28100-1121-11961.wav,NoFX,21609
G91-74610-1121-27376.wav,NoFX,22491
G81-49204-1111-20922.wav,NoFX,21609
G73-45200-1122-27704.wav,NoFX,22491
G73-51111-1111-20838.wav,NoFX,22050
G63-54209-1121-26933.wav,NoFX,22932
G91-69605-1121-27371.wav,NoFX,21609
G63-56211-1122-27559.wav,NoFX,21609
G83-54209-1111-21005.wav,NoFX,22050
G83-56211-1121-27247.wav,NoFX,22491
B43-50407-1111-00515.wav,NoFX,22050
G61-65601-1111-20659.wav,NoFX,21609
B23-39206-1122-12760.wav,NoFX,22491
B33-53410-1121-12270.wav,NoFX,22491
G73-43103-1121-27070.wav,NoFX,22050
G91-64409-1111-21109.wav,NoFX,22050
G81-54209-1121-27167.wav,NoFX,22932
B51-48405-1121-12421.wav,NoFX,22932
B23-47404-1121-12160.wav,NoFX,22050
G81-59500-1111-20957.wav,NoFX,23373
G93-57307-1121-27412.wav,NoFX,22050
G81-67603-1121-27213.wav,NoFX,22491
G81-52112-1111-20917.wav,NoFX,22050
G83-46201-1111-20997.wav,NoFX,22932
B22-42209-1122-12711.wav,NoFX,22932
B12-42209-1122-12555.wav,NoFX,22932
B51-39111-1121-12388.wav,NoFX,22491
G63-61502-1121-26965.wav,NoFX,22932
G71-65410-1121-27038.wav,NoFX,21168
B43-45307-1111-00502.wav,NoFX,22491
G81-72608-1122-27842.wav,NoFX,22932
B53-52409-1121-12477.wav,NoFX,22491
B33-40302-1111-00393.wav,NoFX,22050
B13-54411-1121-12011.wav,NoFX,22050
G61-67603-1122-27525.wav,NoFX,22050
B21-49406-1122-12682.wav,NoFX,21168
B53-39111-1121-12440.wav,NoFX,22491
B11-40207-1122-12501.wav,NoFX,21168
B13-35202-1122-12600.wav,NoFX,22050
G71-56306-1121-27021.wav,NoFX,22491
B22-47404-1122-12732.wav,NoFX,22932
G73-73609-1121-27141.wav,NoFX,23373
B23-46403-1121-12159.wav,NoFX,19845
B12-47404-1122-12576.wav,NoFX,23373
G63-62407-1122-27581.wav,NoFX,22491
G73-48108-1122-27699.wav,NoFX,22491
B51-48405-1122-13045.wav,NoFX,22932
G61-66507-1121-26892.wav,NoFX,22050
G91-64409-1122-27973.wav,NoFX,22050
B11-55412-1121-11908.wav,NoFX,22491
B21-50312-1122-12675.wav,NoFX,22491
G93-67412-1121-27430.wav,NoFX,22491
G73-67412-1121-27118.wav,NoFX,22050
B31-30102-1111-00315.wav,NoFX,21168
B11-41303-1122-12510.wav,NoFX,20727
B43-29101-1111-00470.wav,NoFX,21168
B31-38300-1111-00339.wav,NoFX,22050
G93-63504-1121-27435.wav,NoFX,22050
G83-68604-1111-21052.wav,NoFX,22050
G73-56401-1111-20867.wav,NoFX,22932
B11-39111-1122-12492.wav,NoFX,22050
B41-30102-1121-12275.wav,NoFX,21609
B43-41208-1121-12346.wav,NoFX,22932
G73-45200-1121-27080.wav,NoFX,22491
G93-67603-1122-28071.wav,NoFX,22491
G71-62312-1111-20787.wav,NoFX,22491
G71-70511-1121-27052.wav,NoFX,21168
B22-31103-1111-00212.wav,NoFX,21168
B12-31103-1111-00056.wav,NoFX,21609
G91-51301-1122-27952.wav,NoFX,21609
B21-53410-1122-12686.wav,NoFX,22491
B31-44211-1121-12193.wav,NoFX,21609
B53-44401-1111-00613.wav,NoFX,22491
G91-50205-1122-27943.wav,NoFX,22491
B53-46403-1122-13095.wav,NoFX,22050
B41-48310-1121-12309.wav,NoFX,21609
G73-67603-1111-20895.wav,NoFX,22050
B43-43400-1122-12988.wav,NoFX,21609
B33-35202-1121-12236.wav,NoFX,21609
G73-72608-1122-27764.wav,NoFX,21609
B11-45402-1122-12522.wav,NoFX,22491
G73-56306-1122-27723.wav,NoFX,21609
G83-54304-1121-27253.wav,NoFX,21609
B51-43400-1121-12416.wav,NoFX,21609
G93-74610-1121-27454.wav,NoFX,23373
B51-40302-1111-00549.wav,NoFX,22050
B11-42209-1121-11879.wav,NoFX,22491
G63-54304-1122-27565.wav,NoFX,22932
G83-60501-1111-21036.wav,NoFX,23373
G61-46201-1121-26847.wav,NoFX,21168
B31-34106-1122-12799.wav,NoFX,22491
B41-49311-1122-12934.wav,NoFX,22491
B11-43400-1111-00040.wav,NoFX,21168
B22-38110-1111-00219.wav,NoFX,22491
B43-34106-1111-00475.wav,NoFX,23373
B23-35107-1122-12748.wav,NoFX,21168
G61-65506-1111-20651.wav,NoFX,21609
B12-45212-1111-00078.wav,NoFX,24255
G61-59309-1121-26868.wav,NoFX,22050
B43-34201-1111-00483.wav,NoFX,21609
B41-41303-1121-12302.wav,NoFX,22932
G83-55305-1111-21014.wav,NoFX,22491
G81-61311-1122-27806.wav,NoFX,24255
B51-44306-1122-13033.wav,NoFX,22932
G71-64600-1111-20814.wav,NoFX,23814
B23-45307-1122-12774.wav,NoFX,22050
G81-55305-1121-27176.wav,NoFX,22491
B41-39111-1122-12908.wav,NoFX,22050
B12-40112-1111-00065.wav,NoFX,21609
G73-64600-1111-20892.wav,NoFX,23373
B22-40112-1111-00221.wav,NoFX,22491
G61-67603-1111-20661.wav,NoFX,22050
B11-36203-1121-11873.wav,NoFX,22491
G93-60405-1121-27423.wav,NoFX,22932
G81-71607-1111-20977.wav,NoFX,22491
B31-31103-1111-00316.wav,NoFX,21609
B31-50407-1111-00359.wav,NoFX,22491
G63-67603-1122-27603.wav,NoFX,22050
G81-62407-1121-27191.wav,NoFX,22050
G63-66411-1121-26961.wav,NoFX,22932
B51-36203-1122-13017.wav,NoFX,22491
B11-38110-1122-12491.wav,NoFX,22050
B41-31103-1121-12276.wav,NoFX,22050
G61-47202-1122-27472.wav,NoFX,23373
G81-59404-1122-27812.wav,NoFX,21609
B43-40207-1122-12969.wav,NoFX,22491
B22-50312-1121-12103.wav,NoFX,22491
G83-47202-1122-27862.wav,NoFX,22050
G73-60501-1121-27120.wav,NoFX,22491
G91-66411-1122-27975.wav,NoFX,22050
G63-67508-1121-26971.wav,NoFX,21168
G93-53303-1111-21168.wav,NoFX,22491
B53-50312-1111-00611.wav,NoFX,22050
B43-41303-1122-12978.wav,NoFX,22932
B12-51408-1122-12580.wav,NoFX,22932
B43-44306-1111-00501.wav,NoFX,23373
G73-63408-1122-27738.wav,NoFX,22932
G71-57307-1121-27022.wav,NoFX,23814
B33-45402-1111-00406.wav,NoFX,21609
G93-44104-1122-28007.wav,NoFX,22491
G73-60405-1111-20871.wav,NoFX,22491
G61-57307-1122-27490.wav,NoFX,21609
G83-57307-1122-27880.wav,NoFX,22932
B11-49311-1122-12518.wav,NoFX,21168
B31-45212-1111-00338.wav,NoFX,22491
G71-41101-1111-20750.wav,NoFX,23814
B31-42209-1121-12191.wav,NoFX,21609
G93-67508-1111-21199.wav,NoFX,22491
G91-45200-1121-27314.wav,NoFX,22050
G71-58403-1111-20791.wav,NoFX,22050
B22-39206-1121-12084.wav,NoFX,21609
B53-46308-1121-12463.wav,NoFX,22491
G73-74610-1122-27766.wav,NoFX,21609
B51-38205-1121-12395.wav,NoFX,22932
G81-56401-1122-27809.wav,NoFX,22050
G93-56306-1121-27411.wav,NoFX,22491
G93-45200-1121-27392.wav,NoFX,22932
G91-42102-1122-27927.wav,NoFX,22491
B21-46403-1121-12055.wav,NoFX,22050
G63-56211-1121-26935.wav,NoFX,21609
B31-40112-1111-00325.wav,NoFX,22932
B23-47404-1122-12784.wav,NoFX,22050
B23-50312-1122-12779.wav,NoFX,22491
B22-50312-1111-00247.wav,NoFX,22491
G73-69605-1122-27761.wav,NoFX,21609
B51-31103-1121-12380.wav,NoFX,23814
G73-43103-1122-27694.wav,NoFX,22050
B13-29101-1121-11962.wav,NoFX,22491
G81-62503-1122-27824.wav,NoFX,21168
G71-54304-1121-27019.wav,NoFX,22491
G81-52302-1111-20933.wav,NoFX,24255
G63-52207-1111-20691.wav,NoFX,22050
B53-35107-1122-13060.wav,NoFX,22491
B31-55412-1121-12220.wav,NoFX,23373
G93-66411-1111-21189.wav,NoFX,23373
B33-46403-1122-12887.wav,NoFX,23814
G81-71512-1111-20969.wav,NoFX,21168
B21-38300-1121-12039.wav,NoFX,22050
G91-69605-1111-21131.wav,NoFX,21168
G71-59404-1121-27032.wav,NoFX,22491
G83-54209-1121-27245.wav,NoFX,22050
G71-43103-1122-27616.wav,NoFX,21168
B43-38300-1121-12351.wav,NoFX,22491
G83-56211-1111-21007.wav,NoFX,22050
G91-64409-1121-27349.wav,NoFX,22050
G71-72608-1122-27686.wav,NoFX,22050
G63-71512-1122-27599.wav,NoFX,22932
B53-40207-1121-12449.wav,NoFX,22491
B23-40112-1121-12129.wav,NoFX,22491
G73-60310-1122-27727.wav,NoFX,22050
B43-43400-1121-12364.wav,NoFX,21609
B21-35202-1111-00172.wav,NoFX,21168
B21-30102-1121-12015.wav,NoFX,22491
G81-60405-1111-20949.wav,NoFX,22050
G61-52207-1111-20613.wav,NoFX,23373
G83-71512-1121-27287.wav,NoFX,22050
G91-49109-1121-27310.wav,NoFX,22491
B53-44211-1111-00597.wav,NoFX,22491
G81-57307-1122-27802.wav,NoFX,23373
G63-64505-1111-20728.wav,NoFX,21609
B51-39206-1122-13020.wav,NoFX,22050
G61-49204-1111-20610.wav,NoFX,22932
G81-67412-1121-27196.wav,NoFX,22932
B53-41303-1121-12458.wav,NoFX,22050
B11-36108-1122-12489.wav,NoFX,21609
G83-63408-1111-21030.wav,NoFX,22491
G71-66507-1121-27048.wav,NoFX,21609
B41-48405-1121-12317.wav,NoFX,22050
G61-48108-1122-27465.wav,NoFX,21609
G83-60501-1122-27900.wav,NoFX,23373
G81-59404-1121-27188.wav,NoFX,21609
G61-60501-1122-27510.wav,NoFX,20727
G63-64600-1122-27600.wav,NoFX,22050
G61-67412-1111-20644.wav,NoFX,21168
B13-43305-1111-00136.wav,NoFX,23373
G91-74610-1111-21136.wav,NoFX,22050
B12-35107-1122-12540.wav,NoFX,23373
G63-57212-1111-20696.wav,NoFX,22932
B31-44306-1122-12825.wav,NoFX,22932
B13-46308-1122-12619.wav,NoFX,22050
G71-47107-1121-26996.wav,NoFX,23373
B43-34106-1121-12331.wav,NoFX,23373
G93-72608-1121-27452.wav,NoFX,22491
G71-56401-1121-27029.wav,NoFX,21609
G83-67508-1111-21043.wav,NoFX,22491
G63-61311-1122-27572.wav,NoFX,22050
B21-43210-1111-00180.wav,NoFX,22050
G63-48203-1111-20687.wav,NoFX,22050
B11-38300-1122-12507.wav,NoFX,20286
G91-51206-1121-27320.wav,NoFX,25578
B51-54411-1122-13051.wav,NoFX,21609
G93-49204-1111-21156.wav,NoFX,22491
B33-41303-1111-00394.wav,NoFX,22050
B11-37204-1111-00018.wav,NoFX,21168
B43-49311-1121-12362.wav,NoFX,22932
B41-33200-1121-12286.wav,NoFX,22491
B23-40207-1121-12137.wav,NoFX,22491
B43-36108-1122-12957.wav,NoFX,22050
B33-40207-1111-00385.wav,NoFX,22050
B13-48405-1121-12005.wav,NoFX,22932
B31-52409-1122-12841.wav,NoFX,20727
G81-63504-1122-27825.wav,NoFX,21609
B23-36108-1121-12125.wav,NoFX,21168
B33-43305-1122-12876.wav,NoFX,22932
G73-69510-1122-27753.wav,NoFX,22932
G81-58308-1111-20939.wav,NoFX,22491
G61-71607-1122-27529.wav,NoFX,21609
G91-53208-1122-27946.wav,NoFX,23373
B41-46308-1111-00451.wav,NoFX,22050
B12-44401-1122-12573.wav,NoFX,21168
G83-59404-1122-27890.wav,NoFX,22050
G61-54304-1122-27487.wav,NoFX,22932
G73-65410-1111-20876.wav,NoFX,23373
G93-47107-1122-28010.wav,NoFX,22491
G63-50300-1111-20697.wav,NoFX,21609
B41-41303-1111-00446.wav,NoFX,22932
B11-32104-1111-00005.wav,NoFX,20727
G71-55400-1122-27652.wav,NoFX,21609
G81-67412-1122-27820.wav,NoFX,22932
B33-39111-1111-00376.wav,NoFX,22491
G93-47107-1111-21146.wav,NoFX,22491
G83-56306-1122-27879.wav,NoFX,22491
G91-57307-1121-27334.wav,NoFX,22050
B31-54411-1122-12843.wav,NoFX,21609
G71-68509-1111-20810.wav,NoFX,21609
G61-45105-1111-20598.wav,NoFX,22050
G83-45105-1111-20988.wav,NoFX,22491
G61-67508-1121-26893.wav,NoFX,21168
G61-48203-1121-26849.wav,NoFX,22491
G93-60310-1121-27415.wav,NoFX,22932
B41-43210-1111-00440.wav,NoFX,19845
B22-44306-1121-12097.wav,NoFX,22491
B53-33105-1122-13058.wav,NoFX,22932
B31-53410-1121-12218.wav,NoFX,22050
B41-39111-1121-12284.wav,NoFX,22050
G83-61311-1122-27884.wav,NoFX,22932
G73-63408-1111-20874.wav,NoFX,22932
G61-57212-1121-26858.wav,NoFX,22932
G61-61311-1122-27494.wav,NoFX,21609
B41-33105-1111-00422.wav,NoFX,21168
B21-46308-1111-00191.wav,NoFX,22932
G91-45105-1111-21066.wav,NoFX,22932
B51-30102-1121-12379.wav,NoFX,21609
B21-41303-1111-00186.wav,NoFX,23373
B12-34201-1121-11923.wav,NoFX,22491
G61-50300-1121-26859.wav,NoFX,22932
B31-53410-1111-00362.wav,NoFX,22050
G61-52112-1121-26845.wav,NoFX,21609
G93-67412-1122-28054.wav,NoFX,22491
G73-45105-1111-20832.wav,NoFX,22932
B23-51408-1122-12788.wav,NoFX,21609
G61-66411-1121-26883.wav,NoFX,22050
B13-43210-1122-12608.wav,NoFX,21609
B12-33105-1121-11914.wav,NoFX,22491
G73-54209-1121-27089.wav,NoFX,22932
G71-69605-1122-27683.wav,NoFX,22491
G71-67603-1111-20817.wav,NoFX,22491
G63-58403-1122-27577.wav,NoFX,21168
B22-53410-1122-12738.wav,NoFX,20727
B53-42209-1111-00595.wav,NoFX,21609
B41-43400-1122-12936.wav,NoFX,21168
B41-29101-1111-00418.wav,NoFX,22050
G91-72608-1111-21134.wav,NoFX,22932
B51-49311-1121-12414.wav,NoFX,23814
G93-63408-1121-27426.wav,NoFX,23373
B53-55412-1122-13104.wav,NoFX,22491
B21-34106-1122-12643.wav,NoFX,21609
B21-41208-1111-00178.wav,NoFX,21609
G83-65410-1111-21032.wav,NoFX,23814
G93-57212-1122-28028.wav,NoFX,22050
B31-37204-1122-12810.wav,NoFX,21609
B13-33200-1122-12598.wav,NoFX,21609
G93-50300-1122-28029.wav,NoFX,23373
G61-53303-1121-26862.wav,NoFX,23814
B21-51408-1121-12060.wav,NoFX,22050
G71-61311-1121-27026.wav,NoFX,22491
B11-52409-1111-00049.wav,NoFX,22050
G71-68604-1121-27058.wav,NoFX,23373
G71-45200-1121-27002.wav,NoFX,22491
G81-48108-1122-27777.wav,NoFX,22491
B22-44401-1121-12105.wav,NoFX,22050
G61-47107-1111-20600.wav,NoFX,24696
B53-55412-1111-00624.wav,NoFX,22491
G71-70606-1111-20820.wav,NoFX,22050
B12-50312-1122-12571.wav,NoFX,22932
G83-56401-1121-27263.wav,NoFX,22050
B12-53410-1122-12582.wav,NoFX,22932
B12-49406-1122-12578.wav,NoFX,22491
B43-48310-1121-12361.wav,NoFX,22932
B53-34106-1111-00579.wav,NoFX,22932
B33-42304-1122-12875.wav,NoFX,23373
B23-37109-1121-12126.wav,NoFX,21609
G73-40100-1121-27067.wav,NoFX,22491
B21-43305-1122-12668.wav,NoFX,22050
B41-47309-1111-00452.wav,NoFX,22932
B23-36203-1122-12757.wav,NoFX,22932
B11-46403-1121-11899.wav,NoFX,21609
B21-38110-1111-00167.wav,NoFX,22932
B21-40112-1121-12025.wav,NoFX,21609
B23-30102-1121-12119.wav,NoFX,20727
B11-33105-1111-00006.wav,NoFX,22050
B12-46308-1111-00087.wav,NoFX,21168
G83-48203-1111-20999.wav,NoFX,23373
B41-40302-1111-00445.wav,NoFX,22491
G73-58403-1111-20869.wav,NoFX,22491
G71-55305-1111-20780.wav,NoFX,22050
G71-46106-1121-26995.wav,NoFX,22491
G83-67603-1121-27291.wav,NoFX,23373
G83-52112-1111-20995.wav,NoFX,21168
B31-45307-1122-12826.wav,NoFX,21168
G91-55400-1122-27964.wav,NoFX,22491
B33-48405-1111-00409.wav,NoFX,21168
B12-39301-1111-00080.wav,NoFX,22932
B51-34201-1111-00535.wav,NoFX,21609
G83-43103-1122-27850.wav,NoFX,22050
B31-46403-1111-00355.wav,NoFX,21609
B33-32104-1122-12849.wav,NoFX,22050
B43-35107-1121-12332.wav,NoFX,22932
G91-48203-1111-21077.wav,NoFX,22491
B21-45212-1121-12038.wav,NoFX,20727
G61-58308-1111-20627.wav,NoFX,22491
G63-47107-1111-20678.wav,NoFX,22050
B43-48405-1122-12993.wav,NoFX,22491
G63-60310-1122-27571.wav,NoFX,22491
G61-62407-1122-27503.wav,NoFX,21609
B43-45212-1121-12350.wav,NoFX,21609
B43-44401-1111-00509.wav,NoFX,22491
B23-44401-1122-12781.wav,NoFX,19845
G61-59500-1122-27509.wav,NoFX,21609
G81-56306-1122-27801.wav,NoFX,22932
G81-52207-1111-20925.wav,NoFX,23814
G73-54304-1111-20857.wav,NoFX,22491
G71-72608-1121-27062.wav,NoFX,22050
G93-56401-1121-27419.wav,NoFX,22491
G91-72608-1122-27998.wav,NoFX,22932
G81-65410-1122-27818.wav,NoFX,20727
B43-38205-1121-12343.wav,NoFX,21609
B53-47309-1121-12464.wav,NoFX,22050
G91-60310-1121-27337.wav,NoFX,22491
B13-42304-1111-00135.wav,NoFX,21609
G61-49109-1122-27466.wav,NoFX,22932
B43-39111-1122-12960.wav,NoFX,22491
B51-50312-1122-13039.wav,NoFX,22932
G63-67412-1122-27586.wav,NoFX,22050
G73-42102-1122-27693.wav,NoFX,22491
G73-70511-1122-27754.wav,NoFX,22491
G81-43103-1121-27148.wav,NoFX,22050
B11-45212-1122-12506.wav,NoFX,21609
G71-42102-1122-27615.wav,NoFX,20286
G93-62503-1121-27434.wav,NoFX,22050
B43-39301-1121-12352.wav,NoFX,22932
G73-49109-1122-27700.wav,NoFX,22050
G81-64600-1121-27210.wav,NoFX,23373
G73-55305-1121-27098.wav,NoFX,22491
G81-53303-1111-20934.wav,NoFX,20727
B21-50407-1121-12059.wav,NoFX,21609
B21-31103-1121-12016.wav,NoFX,22491
B13-32104-1111-00109.wav,NoFX,22491
B53-42209-1122-13075.wav,NoFX,21609
G71-45200-1111-20762.wav,NoFX,22491
G61-52302-1121-26861.wav,NoFX,21609
G61-74610-1121-26908.wav,NoFX,22050
B53-50407-1122-13099.wav,NoFX,23373
B11-44211-1121-11881.wav,NoFX,21609
G73-71607-1111-20899.wav,NoFX,22050
B53-47404-1111-00616.wav,NoFX,22932
G93-72608-1111-21212.wav,NoFX,22050
G71-60310-1121-27025.wav,NoFX,23373
B53-44211-1122-13077.wav,NoFX,22491
G73-65506-1121-27125.wav,NoFX,22491
B12-54411-1121-11959.wav,NoFX,22932
B33-42209-1122-12867.wav,NoFX,22050
G93-66507-1111-21198.wav,NoFX,22932
B23-48310-1111-00297.wav,NoFX,23373
B33-38205-1121-12239.wav,NoFX,22491
G73-62312-1121-27105.wav,NoFX,22050
B43-33200-1122-12962.wav,NoFX,23373
G91-59309-1122-27960.wav,NoFX,21609
B22-46403-1111-00251.wav,NoFX,22491
G81-40100-1122-27769.wav,NoFX,22932
B21-51408-1122-12684.wav,NoFX,22050
B43-34201-1121-12339.wav,NoFX,21609
G93-58308-1122-28037.wav,NoFX,23814
B43-37204-1111-00486.wav,NoFX,22491
B21-47309-1111-00192.wav,NoFX,22932
G91-44104-1111-21065.wav,NoFX,23373
G63-66507-1121-26970.wav,NoFX,22491
B21-40302-1111-00185.wav,NoFX,20727
G73-57307-1122-27724.wav,NoFX,22491
G83-55305-1121-27254.wav,NoFX,22932
G81-74610-1122-27844.wav,NoFX,21168
G73-44104-1111-20831.wav,NoFX,22491
G93-60405-1122-28047.wav,NoFX,22932
B41-48310-1122-12933.wav,NoFX,21609
B12-39206-1121-11928.wav,NoFX,22050
G81-62312-1111-20943.wav,NoFX,21168
G63-55400-1111-20710.wav,NoFX,22491
G63-61406-1111-20716.wav,NoFX,22491
B51-35107-1122-13008.wav,NoFX,22491
B41-30102-1122-12899.wav,NoFX,21609
G61-61502-1121-26887.wav,NoFX,21168
B11-33200-1122-12494.wav,NoFX,22050
B33-38110-1111-00375.wav,NoFX,21609
G83-54304-1111-21013.wav,NoFX,21609
B22-32104-1121-12069.wav,NoFX,21168
G93-46106-1111-21145.wav,NoFX,22050
G81-65506-1111-20963.wav,NoFX,22491
G93-61311-1121-27416.wav,NoFX,22491
B41-55412-1122-12948.wav,NoFX,22932
B41-39206-1111-00436.wav,NoFX,22050
G91-52302-1111-21089.wav,NoFX,22932
B23-44306-1122-12773.wav,NoFX,22932
G83-60501-1121-27276.wav,NoFX,23373
G71-69510-1121-27051.wav,NoFX,21609
B13-42209-1111-00127.wav,NoFX,22932
B41-32104-1111-00421.wav,NoFX,22050
B51-45307-1122-13034.wav,NoFX,22491
B53-39206-1122-13072.wav,NoFX,22491
B51-39301-1111-00548.wav,NoFX,23373
G73-71512-1111-20891.wav,NoFX,22050
B11-43210-1122-12504.wav,NoFX,22050
G81-63408-1121-27192.wav,NoFX,21168
B21-38300-1111-00183.wav,NoFX,22050
G83-67412-1111-21034.wav,NoFX,22932
B13-52409-1111-00153.wav,NoFX,23373
G61-63408-1111-20640.wav,NoFX,22491
B43-42304-1111-00499.wav,NoFX,21609
G71-47202-1121-27004.wav,NoFX,22491
B33-38110-1121-12231.wav,NoFX,21609
G73-47202-1121-27082.wav,NoFX,21168
B12-39111-1111-00064.wav,NoFX,22491
B41-40112-1122-12909.wav,NoFX,22050
G91-49204-1122-27942.wav,NoFX,22491
B22-39111-1111-00220.wav,NoFX,22491
G73-51206-1111-20846.wav,NoFX,22050
G71-60310-1111-20785.wav,NoFX,23373
B13-44306-1111-00137.wav,NoFX,22491
B11-42304-1121-11887.wav,NoFX,21609
B23-42209-1122-12763.wav,NoFX,23373
G91-73609-1111-21135.wav,NoFX,22050
B41-40207-1122-12917.wav,NoFX,22932
B31-43305-1122-12824.wav,NoFX,22932
B51-35107-1111-00528.wav,NoFX,22491
G91-66507-1111-21120.wav,NoFX,22050
G83-57307-1111-21016.wav,NoFX,22932
B41-36108-1122-12905.wav,NoFX,22932
B53-36203-1122-13069.wav,NoFX,22491
G91-55305-1121-27332.wav,NoFX,22932
B43-33105-1121-12330.wav,NoFX,22050
G93-54209-1121-27401.wav,NoFX,22491
G71-66602-1111-20816.wav,NoFX,22932
G71-68604-1122-27682.wav,NoFX,22932
B33-31103-1111-00368.wav,NoFX,22491
B31-33200-1111-00326.wav,NoFX,20727
B12-48405-1111-00097.wav,NoFX,21168
B12-36203-1121-11925.wav,NoFX,22050
G73-54304-1122-27721.wav,NoFX,22491
G63-53208-1111-20692.wav,NoFX,21168
B33-44306-1122-12877.wav,NoFX,21609
G71-71607-1111-20821.wav,NoFX,22491
G61-53208-1111-20614.wav,NoFX,20727
B31-34201-1122-12807.wav,NoFX,21609
G93-76612-1121-27456.wav,NoFX,22050
G63-56306-1122-27567.wav,NoFX,22491
B43-46308-1122-12983.wav,NoFX,22491
G71-69605-1121-27059.wav,NoFX,22491
G73-47107-1111-20834.wav,NoFX,22491
G93-65410-1122-28052.wav,NoFX,23814
G61-50110-1121-26843.wav,NoFX,22050
G91-67508-1121-27361.wav,NoFX,22932
G61-55210-1111-20616.wav,NoFX,22491
B11-35202-1122-12496.wav,NoFX,21168
G81-51111-1111-20916.wav,NoFX,22491
G71-69510-1122-27675.wav,NoFX,21609
G61-63504-1122-27513.wav,NoFX,22491
G73-62503-1121-27122.wav,NoFX,21609
G83-63504-1122-27903.wav,NoFX,23373
G71-73609-1122-27687.wav,NoFX,21609
G81-63504-1111-20961.wav,NoFX,21609
B22-43305-1121-12096.wav,NoFX,22050
B23-30102-1111-00263.wav,NoFX,20727
G83-51206-1111-21002.wav,NoFX,21609
B12-49311-1121-11946.wav,NoFX,23373
G93-63408-1122-28050.wav,NoFX,23373
B43-40207-1121-12345.wav,NoFX,22491
G81-68509-1121-27206.wav,NoFX,22932
B23-42304-1122-12771.wav,NoFX,22050
B51-37109-1121-12386.wav,NoFX,22491
B53-34106-1122-13059.wav,NoFX,22932
G91-68604-1111-21130.wav,NoFX,22050
G71-55305-1121-27020.wav,NoFX,22491
G83-68509-1122-27908.wav,NoFX,22932
B41-34106-1111-00423.wav,NoFX,21609
G63-47202-1122-27550.wav,NoFX,22932
G61-68509-1122-27518.wav,NoFX,22050
B31-49406-1111-00358.wav,NoFX,21609
G73-59500-1111-20879.wav,NoFX,21609
B53-43400-1121-12468.wav,NoFX,22491
B11-34201-1121-11871.wav,NoFX,21168
B13-52409-1122-12633.wav,NoFX,23373
G63-65601-1122-27601.wav,NoFX,20727
B43-41303-1121-12354.wav,NoFX,22932
B53-35202-1121-12444.wav,NoFX,22932
B31-39111-1111-00324.wav,NoFX,22491
B11-29101-1111-00002.wav,NoFX,21609
G91-75611-1111-21137.wav,NoFX,22491
B12-46403-1122-12575.wav,NoFX,23373
B22-46403-1122-12731.wav,NoFX,22491
B51-34201-1122-13015.wav,NoFX,21609
G71-57402-1122-27654.wav,NoFX,21168
G83-45200-1122-27860.wav,NoFX,22491
G61-45200-1122-27470.wav,NoFX,23373
G73-57307-1121-27100.wav,NoFX,22491
B12-34106-1121-11915.wav,NoFX,22491
G91-56211-1121-27325.wav,NoFX,24255
B22-33200-1111-00222.wav,NoFX,22932
B12-33200-1111-00066.wav,NoFX,21168
B13-36108-1122-12593.wav,NoFX,23373
B31-28100-1121-12169.wav,NoFX,22050
B21-55412-1121-12064.wav,NoFX,21168
G81-50300-1111-20931.wav,NoFX,22491
B21-38110-1121-12023.wav,NoFX,22932
B21-33105-1122-12642.wav,NoFX,22050
G63-48108-1122-27543.wav,NoFX,21609
G93-73609-1121-27453.wav,NoFX,22491
B41-38300-1111-00443.wav,NoFX,22932
B33-44401-1122-12885.wav,NoFX,21609
B53-51408-1111-00620.wav,NoFX,22050
G91-45200-1122-27938.wav,NoFX,22050
G73-52112-1111-20839.wav,NoFX,23373
G73-62407-1111-20873.wav,NoFX,22932
G61-70606-1122-27528.wav,NoFX,22491
G81-57212-1111-20930.wav,NoFX,22491
B31-46403-1121-12211.wav,NoFX,21609
G71-43103-1111-20752.wav,NoFX,21168
B53-51408-1122-13100.wav,NoFX,22050
G61-65410-1111-20642.wav,NoFX,22491
G81-48203-1111-20921.wav,NoFX,22932
B11-46308-1122-12515.wav,NoFX,21609
G91-47202-1121-27316.wav,NoFX,22932
G63-62503-1122-27590.wav,NoFX,22491
G91-40100-1122-27925.wav,NoFX,21168
B33-38300-1111-00391.wav,NoFX,22491
G73-55305-1122-27722.wav,NoFX,22491
G83-64505-1111-21040.wav,NoFX,22932
B12-29101-1121-11910.wav,NoFX,22932
B21-44306-1122-12669.wav,NoFX,21609
B22-28100-1122-12689.wav,NoFX,22050
B53-33105-1111-00578.wav,NoFX,22932
G81-65506-1122-27827.wav,NoFX,22491
